,Prix,Etage,Surface habitable,NB Salons,NB Chambres,NB Salles de Bain,Longitude,Latitude
23021,1290000,1,70,1,2,2,-5.3233213,35.6805832
23022,630000,1,65,1,1,1,-5.3625516,35.5888995
23023,320000,2,65,1,2,1,-7.1599419,33.7734338
23024,230000,1,45,1,1,1,-5.284117699999999,35.6196262
23025,850000,1,72,1,2,1,-7.989825799999999,31.6225224
23027,2550000,2,152,1,4,2,-7.589843399999999,33.5731104
23028,600000,1,87,0,2,2,-6.5890166,34.2540503
23030,1400000,4,117,2,2,2,-7.589843399999999,33.5731104
23031,580000,6,62,2,2,1,-5.833954299999999,35.7594651
23032,250000,2,51,1,2,1,-7.589843399999999,33.5731104
23033,340000,1,55,1,2,1,-7.060599799999999,33.8509477
23039,1950000,1,103,1,2,2,-7.989825799999999,31.6225224
23041,1180000,4,90,1,2,2,-7.989825799999999,31.6225224
23043,700000,3,80,3,7,5,-6.1473964,35.1744271
23044,1710000,4,135,2,2,1,-5.3625516,35.5888995
23046,2100000,3,113,1,2,2,-7.1599419,33.7734338
23047,620000,4,60,1,2,1,-6.8498129,33.9715904
23048,950000,4,112,2,4,1,-3.9980485,34.2105603
23051,750000,4,130,2,3,2,-6.8498129,33.9715904
23052,890000,2,102,2,2,2,-7.589843399999999,33.5731104
23054,1200000,4,92,1,2,2,-7.384854699999999,33.6835086
23056,2000000,3,152,3,3,2,-7.589843399999999,33.5731104
23057,820000,4,92,1,3,1,-6.8498129,33.9715904
23058,2400000,4,125,1,2,2,-7.589843399999999,33.5731104
23059,490000,1,64,1,2,1,-9.5925444,30.4280405
23060,940000,3,95,1,3,2,-6.5890166,34.2540503
23061,2800000,1,152,1,3,2,-7.589843399999999,33.5731104
23063,240000,3,49,1,2,1,-7.8469981,33.42125559999999
23064,700000,2,95,2,3,2,-9.0294708,32.7361897
23065,240000,3,49,1,2,1,-7.8469981,33.42125559999999
23067,790000,1,120,1,2,2,-6.5890166,34.2540503
23070,560000,3,72,1,2,1,-7.589843399999999,33.5731104
23072,785000,3,100,1,2,2,-6.770813800000001,34.0336969
23076,637000,2,92,1,2,1,-7.589843399999999,33.5731104
23077,700000,3,91,1,2,1,-7.589843399999999,33.5731104
23078,950000,4,110,1,3,2,-6.5890166,34.2540503
23079,360000,1,84,1,3,1,-3.9980485,34.2105603
23080,480000,2,110,1,3,2,-4.835315400000001,33.8305244
23081,950000,7,110,1,2,2,-5.833954299999999,35.7594651
23082,2500000,1,136,2,3,2,-6.8498129,33.9715904
23083,950000,7,92,1,3,1,-5.833954299999999,35.7594651
23086,560000,1,92,1,2,1,-8.500711599999999,33.2316326
23087,300000,2,56,1,2,1,-7.589843399999999,33.5731104
23089,650000,1,75,1,2,2,-7.384854699999999,33.6835086
23090,2099946,2,99,1,3,2,-6.8498129,33.9715904
23091,880000,3,104,1,3,2,-6.770813800000001,34.0336969
23093,740000,3,76,1,3,2,-9.5925444,30.4280405
23094,255000,1,58,1,2,1,-7.589843399999999,33.5731104
23095,2490000,2,174,2,5,2,-7.589843399999999,33.5731104
23096,860000,4,116,2,3,2,-9.5925444,30.4280405
23098,800000,1,94,1,2,1,-5.833954299999999,35.7594651
23099,290000,4,48,1,2,1,-9.5925444,30.4280405
23101,290000,3,72,2,3,2,-5.0078451,34.0181246
23103,270000,1,55,1,2,1,-7.589843399999999,33.5731104
23105,2000000,3,145,1,3,3,-7.589843399999999,33.5731104
23107,290000,1,52,1,2,1,-7.589843399999999,33.5731104
23108,330000,2,56,1,2,1,-7.589843399999999,33.5731104
23109,480000,3,93,1,3,2,-3.9980485,34.2105603
23110,700000,1,80,1,3,1,-7.989825799999999,31.6225224
23111,520000,1,140,3,2,2,-4.835315400000001,33.8305244
23112,300000,4,51,1,2,1,-7.589843399999999,33.5731104
23113,760000,4,95,1,3,2,-7.589843399999999,33.5731104
23115,470000,1,135,1,3,2,-5.5407299,33.8730164
23116,365000,1,53,1,2,1,-7.1599419,33.7734338
23123,560000,1,120,1,3,3,-5.5407299,33.8730164
23125,620000,1,118,1,3,3,-5.5407299,33.8730164
23127,1650000,3,124,2,3,2,-7.589843399999999,33.5731104
23128,750000,5,100,2,2,2,-6.375799,32.342443
23130,330000,1,50,1,2,1,-7.945665899999999,33.4774313
23131,1050000,1,89,1,3,2,-7.589843399999999,33.5731104
23133,460000,3,69,1,2,1,-7.589843399999999,33.5731104
23134,460000,1,76,1,2,1,-5.833954299999999,35.7594651
23135,680000,3,135,2,3,2,-5.5407299,33.8730164
23137,2400000,2,140,1,3,3,-7.589843399999999,33.5731104
23138,300000,4,56,1,2,1,-5.833954299999999,35.7594651
23139,810000,3,81,1,2,1,-3.9317468,35.2445589
23142,560000,4,70,1,2,2,-6.770813800000001,34.0336969
23144,380000,1,55,1,1,1,-5.5407299,33.8730164
23145,850000,2,82,1,2,2,-7.291589999999998,33.7395856
23148,1350000,3,85,1,2,2,-6.7400326,34.1199051
23149,750000,2,112,1,3,1,-7.589843399999999,33.5731104
23150,1850000,1,78,1,2,2,-7.989825799999999,31.6225224
23151,350000,1,50,1,2,1,-7.589843399999999,33.5731104
23152,680000,3,150,2,3,2,-8.500711599999999,33.2316326
23154,850000,2,81,1,2,2,-6.9273969,33.9203274
23155,1809000,4,134,1,3,2,-7.589843399999999,33.5731104
23156,2000000,2,120,2,2,2,-6.8498129,33.9715904
23159,2200000,1,177,3,2,3,-7.589843399999999,33.5731104
23160,1380000,1,140,1,2,2,-7.384854699999999,33.6835086
23161,950000,2,91,2,2,2,-7.989825799999999,31.6225224
23164,330000,2,50,1,2,1,-7.092619999999999,31.791702
23165,1500000,1,104,1,4,1,-6.8498129,33.9715904
23166,680000,3,180,1,3,1,-4.835315400000001,33.8305244
23168,500000,1,62,1,2,1,-9.4644893,30.2969233
23169,520000,2,86,1,1,1,-8.500711599999999,33.2316326
23170,290000,3,52,1,2,1,-5.284117699999999,35.6196262
23173,350000,2,51,1,2,3,-7.589843399999999,33.5731104
23174,550000,1,46,1,1,1,-7.989825799999999,31.6225224
23176,410000,2,111,1,2,1,-1.900155,34.681962
23179,660000,2,69,1,2,1,-7.589843399999999,33.5731104
23180,670000,2,100,1,3,1,-5.3625516,35.5888995
23183,1391000,1,107,1,3,2,-6.9273969,33.9203274
23188,1850000,1,122,2,2,2,-7.589843399999999,33.5731104
23190,780000,2,100,1,3,2,-7.589843399999999,33.5731104
23191,1280000,1,177,1,4,2,-7.5843171,33.268687
23192,2400000,4,130,3,3,2,-7.589843399999999,33.5731104
23194,960000,1,127,1,3,2,-5.5407299,33.8730164
23195,850000,1,150,1,3,2,-5.5407299,33.8730164
23196,500000,1,120,1,3,1,-2.2876645,35.0998833
23199,400000,4,54,1,2,1,-6.5890166,34.2540503
23200,2700000,1,95,1,3,2,-6.8498129,33.9715904
23201,900000,1,96,2,3,1,-7.589843399999999,33.5731104
23202,2700000,3,110,1,2,2,-9.5925444,30.4280405
23203,650000,1,116,1,3,1,-7.589843399999999,33.5731104
23204,350000,3,54,1,2,1,-7.589843399999999,33.5731104
23205,600000,3,85,2,2,2,-2.2876645,35.0998833
23206,400000,1,51,2,1,1,-6.770813800000001,34.0336969
23208,230000,3,74,1,4,1,-5.0078451,34.0181246
23209,530000,1,96,1,3,2,-6.5890166,34.2540503
23211,340000,1,64,1,2,1,-7.5843171,33.268687
23212,470000,1,80,1,3,2,-9.5925444,30.4280405
23213,320000,1,100,1,2,1,-7.622266499999999,32.99242419999999
23214,360000,2,64,1,2,1,-7.5843171,33.268687
23216,340000,4,90,1,2,1,-7.622266499999999,32.99242419999999
23217,950000,2,119,2,2,2,-6.5890166,34.2540503
23219,580000,1,58,1,2,1,-9.5284134,30.3693727
23220,2050000,3,113,1,3,2,-6.9273969,33.9203274
23221,380000,1,95,1,2,1,-7.5843171,33.268687
23225,480000,3,85,2,2,1,-6.5890166,34.2540503
23228,400000,3,50,1,2,1,-7.1599419,33.7734338
23229,620000,2,62,1,2,2,-6.9273969,33.9203274
23230,1250000,1,140,2,3,2,-5.3625516,35.5888995
23231,950000,7,104,2,3,2,-5.833954299999999,35.7594651
23232,480000,2,116,2,2,1,-5.0078451,34.0181246
23234,595000,1,140,1,3,2,-6.6905458,32.5009216
23235,270000,1,62,1,3,1,-5.915536899999999,35.0035307
23236,630000,1,62,1,2,1,-6.770813800000001,34.0336969
23239,500000,4,122,1,3,1,-3.9980485,34.2105603
23240,1400000,1,123,1,3,2,-7.291589999999998,33.7395856
23245,900000,1,120,2,2,2,-5.833954299999999,35.7594651
23246,950000,5,153,1,3,1,-7.989825799999999,31.6225224
23247,350000,1,56,1,2,1,-7.1599419,33.7734338
23248,1900000,4,154,2,3,2,-5.3625516,35.5888995
23249,760000,2,70,2,6,2,-9.5040247,30.33792829999999
23250,350000,1,48,1,2,1,-7.589843399999999,33.5731104
23251,440000,1,72,1,2,2,-6.5890166,34.2540503
23252,1200000,7,82,1,2,1,-7.589843399999999,33.5731104
23255,380000,1,46,1,2,1,-7.589843399999999,33.5731104
23256,450000,1,80,1,2,1,-8.347178099999999,33.286667
23258,420000,1,59,1,2,1,-7.945665899999999,33.4774313
23259,320000,1,53,1,3,1,-7.589843399999999,33.5731104
23260,410000,2,70,1,2,2,-6.5890166,34.2540503
23261,1200000,4,80,2,2,2,-5.284117699999999,35.6196262
23262,600000,3,65,1,2,1,-6.5890166,34.2540503
23263,540000,4,70,1,2,1,-5.833954299999999,35.7594651
23266,350000,4,59,2,2,1,-5.833954299999999,35.7594651
23269,470000,1,110,1,3,1,-6.5890166,34.2540503
23270,630000,1,61,1,2,1,-5.284117699999999,35.6196262
23274,260000,4,50,1,2,1,-9.2404532,32.3162427
23275,1625000,2,130,2,3,2,-6.9273969,33.9203274
23276,450000,2,55,1,2,1,-6.9273969,33.9203274
23277,420000,1,58,1,2,1,-9.5925444,30.4280405
23278,560000,1,81,1,2,1,-7.945665899999999,33.4774313
23280,300000,3,50,1,2,1,-7.1599419,33.7734338
23281,2400000,1,175,2,3,2,-7.589843399999999,33.5731104
23282,1397000,1,143,2,2,2,-7.589843399999999,33.5731104
23283,1100000,1,100,1,3,1,-9.5925444,30.4280405
23286,1200000,2,100,1,3,2,-6.770813800000001,34.0336969
23287,450000,1,77,2,2,1,-5.833954299999999,35.7594651
23290,350000,1,63,1,3,1,-6.5890166,34.2540503
23291,2500000,3,108,1,2,2,-9.5925444,30.4280405
23293,970000,4,97,2,2,2,-6.9273969,33.9203274
23294,340000,2,70,1,2,1,-5.3625516,35.5888995
23297,600000,3,67,1,2,2,-7.589843399999999,33.5731104
23298,850000,2,108,1,3,2,-6.770813800000001,34.0336969
23299,460000,1,60,1,2,1,-6.770813800000001,34.0336969
23300,390000,1,60,1,2,1,-6.770813800000001,34.0336969
23302,390000,1,60,1,1,1,-5.284117699999999,35.6196262
23303,260000,1,57,1,1,1,-8.500711599999999,33.2316326
23305,670000,2,69,1,2,1,-7.589843399999999,33.5731104
23311,340000,1,63,1,2,1,-5.0156456,33.7311674
23312,650000,1,85,1,2,2,-7.589843399999999,33.5731104
23314,1200000,6,187,2,3,2,-5.0078451,34.0181246
23319,590000,4,75,1,2,1,-6.8498129,33.9715904
23320,700000,5,100,1,2,1,-6.5890166,34.2540503
23321,450000,1,64,1,2,1,-7.384854699999999,33.6835086
23323,650000,2,60,2,1,1,-5.284117699999999,35.6196262
23324,1500000,5,133,3,2,2,-5.833954299999999,35.7594651
23327,420000,1,100,1,2,2,-4.835315400000001,33.8305244
23328,820000,2,100,1,4,1,-7.1599419,33.7734338
23329,700000,1,70,1,2,1,-8.500711599999999,33.2316326
23333,320000,4,64,1,2,1,-7.589843399999999,33.5731104
23334,1700000,4,146,2,3,2,-7.589843399999999,33.5731104
23335,1180000,7,102,1,3,2,-5.833954299999999,35.7594651
23336,1400000,4,182,2,4,3,-5.5407299,33.8730164
23341,480000,3,64,1,2,1,-7.989825799999999,31.6225224
23342,480000,1,92,2,2,1,-7.384854699999999,33.6835086
23343,660000,4,62,1,2,1,-7.589843399999999,33.5731104
23345,720000,1,115,1,2,2,-8.500711599999999,33.2316326
23346,990000,1,100,2,2,2,-6.770813800000001,34.0336969
23349,560000,1,65,1,2,2,-7.989825799999999,31.6225224
23350,1150000,1,170,2,3,2,-5.0078451,34.0181246
23352,600000,1,78,1,2,1,-2.4159308,35.1303966
23353,410000,3,58,1,2,1,-6.770813800000001,34.0336969
23354,880000,5,96,1,2,2,-9.5925444,30.4280405
23355,360000,7,66,1,2,1,-7.589843399999999,33.5731104
23359,585000,1,85,2,2,1,-7.1599419,33.7734338
23361,1000000,1,89,2,3,2,-7.589843399999999,33.5731104
23362,960000,1,93,1,2,2,-7.989825799999999,31.6225224
23363,390000,1,88,1,2,1,-7.589843399999999,33.5731104
23364,680000,1,75,1,2,2,-7.291589999999998,33.7395856
23365,450000,2,74,1,2,1,-7.989825799999999,31.6225224
23366,340000,3,56,1,2,1,-7.633112999999999,33.4497542
23367,2300000,1,112,0,3,1,-6.8498129,33.9715904
23368,390000,1,51,1,1,1,-8.500711599999999,33.2316326
23369,900000,3,112,1,3,1,-6.5890166,34.2540503
23370,1500000,2,97,1,3,1,-6.8498129,33.9715904
23371,385000,2,137,2,3,1,-5.0078451,34.0181246
23372,1600000,2,122,2,3,2,-7.589843399999999,33.5731104
23376,340000,1,70,1,2,1,-5.5407299,33.8730164
23379,370000,1,58,1,2,1,-7.989825799999999,31.6225224
23380,320000,2,60,1,2,2,-5.5407299,33.8730164
23381,600000,2,55,1,1,1,-5.3233213,35.6805832
23382,470000,1,100,1,3,1,-5.5407299,33.8730164
23383,300000,1,43,1,2,1,-7.945665899999999,33.4774313
23384,680000,4,110,1,3,1,-7.989825799999999,31.6225224
23385,250000,1,56,1,2,2,-7.589843399999999,33.5731104
23387,320000,2,50,1,2,1,-7.589843399999999,33.5731104
23388,580000,4,68,1,2,1,-7.589843399999999,33.5731104
23389,1500000,1,133,1,3,2,-7.589843399999999,33.5731104
23390,580000,4,68,1,2,1,-7.589843399999999,33.5731104
23391,510000,3,58,1,2,1,-7.589843399999999,33.5731104
23392,450000,3,50,1,2,1,-7.633112999999999,33.4497542
23394,950000,5,130,2,3,1,-6.770813800000001,34.0336969
23396,450000,1,78,1,2,1,-5.3625516,35.5888995
23398,1400000,1,140,1,2,1,-7.589843399999999,33.5731104
23399,880000,5,96,1,2,2,-9.5925444,30.4280405
23400,470000,2,105,1,2,1,-8.347178099999999,33.286667
23401,340000,1,64,1,2,1,-7.589843399999999,33.5731104
23402,210000,1,55,2,1,1,-6.770813800000001,34.0336969
23403,1220000,2,80,2,2,2,-5.284117699999999,35.6196262
23404,600000,1,64,1,2,2,-6.770813800000001,34.0336969
23405,470000,2,105,1,3,1,-8.347178099999999,33.286667
23406,850000,3,90,1,2,1,-2.9275836,35.1686165
23409,2900000,4,137,2,3,3,-7.589843399999999,33.5731104
23410,500000,1,74,1,2,2,-5.5407299,33.8730164
23411,800000,2,80,1,3,2,-6.9273969,33.9203274
23414,850000,2,70,1,2,1,-7.384854699999999,33.6835086
23415,300000,4,60,1,2,1,-6.9208655,32.886023
23416,950000,2,103,1,2,2,-7.291589999999998,33.7395856
23422,1400000,1,160,1,3,2,-6.5890166,34.2540503
23423,1200000,4,85,1,2,1,-7.589843399999999,33.5731104
23424,490000,2,50,1,3,2,-5.833954299999999,35.7594651
23425,500000,3,90,2,2,1,-5.0078451,34.0181246
23426,490000,2,102,2,2,2,-9.2272033,32.3008151
23429,350000,1,85,1,2,2,-5.0078451,34.0181246
23430,380000,1,84,1,2,1,-7.3489551,33.6812829
23431,1700000,1,174,1,3,3,-7.989825799999999,31.6225224
23432,530000,1,60,1,3,1,-7.1599419,33.7734338
23433,380000,2,58,1,2,1,-7.589843399999999,33.5731104
23435,380000,4,75,1,2,1,-1.900155,34.681962
23437,450000,1,74,1,2,1,-8.500711599999999,33.2316326
23438,580000,1,53,1,2,1,-6.9273969,33.9203274
23440,799000,2,75,1,2,1,-6.9273969,33.9203274
23441,760000,1,128,1,3,2,-8.500711599999999,33.2316326
23442,410000,1,58,1,2,1,-7.945665899999999,33.4774313
23444,350000,3,60,1,2,1,-1.900155,34.681962
23445,650000,4,67,1,2,2,-6.770813800000001,34.0336969
23446,860000,3,140,2,3,3,-5.0078451,34.0181246
23447,480000,2,82,1,3,2,-7.989825799999999,31.6225224
23449,750000,2,83,1,2,1,-6.9273969,33.9203274
23451,340000,1,84,1,2,1,-7.589843399999999,33.5731104
23452,570000,2,66,1,2,1,-6.770813800000001,34.0336969
23453,1650000,5,164,2,2,2,-7.589843399999999,33.5731104
23455,860000,3,125,1,3,2,-6.770813800000001,34.0336969
23456,300000,4,64,1,2,1,-1.900155,34.681962
23457,380000,1,55,1,2,1,-5.3625516,35.5888995
23458,420000,1,66,1,2,1,-7.589843399999999,33.5731104
23459,320000,1,56,1,2,1,-5.284117699999999,35.6196262
23460,1300000,2,100,1,3,1,-7.589843399999999,33.5731104
23461,1850000,1,177,2,3,2,-7.384854699999999,33.6835086
23462,500000,2,60,1,2,1,-5.833954299999999,35.7594651
23463,360000,3,60,1,3,1,-7.589843399999999,33.5731104
23465,390000,1,55,2,1,2,-7.589843399999999,33.5731104
23466,560000,2,82,1,3,2,-7.945665899999999,33.4774313
23468,900000,4,90,1,2,2,-9.5925444,30.4280405
23469,430000,2,60,1,2,1,-9.5925444,30.4280405
23470,290000,4,54,1,2,1,-5.833954299999999,35.7594651
23471,1700000,3,120,2,3,2,-7.589843399999999,33.5731104
23474,2500000,3,149,1,3,2,-7.589843399999999,33.5731104
23475,380000,1,57,1,2,1,-6.770813800000001,34.0336969
23477,1350000,1,45,1,1,1,-6.8498129,33.9715904
23478,750000,1,106,1,3,2,-6.770813800000001,34.0336969
23479,570000,2,80,1,3,1,-5.3625516,35.5888995
23480,330000,3,57,1,2,1,-7.589843399999999,33.5731104
23481,450000,1,99,2,2,2,-5.0078451,34.0181246
23482,1064400,3,93,1,3,2,-7.633112999999999,33.4497542
23483,420000,1,93,2,3,2,-5.0078451,34.0181246
23484,1200000,4,134,2,3,2,-6.770813800000001,34.0336969
23486,870000,1,122,1,2,1,-7.589843399999999,33.5731104
23487,420000,1,93,2,3,2,-5.0078451,34.0181246
23488,420000,1,77,1,2,1,-5.5407299,33.8730164
23490,520000,4,83,1,2,1,-5.833954299999999,35.7594651
23494,330000,3,56,1,2,0,-8.500711599999999,33.2316326
23495,300000,2,130,2,4,1,-5.0078451,34.0181246
23496,580000,1,69,1,2,2,-6.9273969,33.9203274
23501,490000,2,58,1,3,1,-7.589843399999999,33.5731104
23504,440000,1,57,1,2,1,-9.5925444,30.4280405
23505,420000,1,60,1,2,1,-7.589843399999999,33.5731104
23506,640000,1,62,1,2,1,-7.589843399999999,33.5731104
23508,370000,2,55,1,2,1,-7.589843399999999,33.5731104
23510,610000,1,70,1,2,2,-1.900155,34.681962
23514,570000,2,80,2,2,2,-6.5890166,34.2540503
23515,2000000,2,114,3,5,4,-6.0573302,33.8153704
23517,350000,3,60,1,2,1,-7.384854699999999,33.6835086
23519,450000,4,58,1,1,1,-7.589843399999999,33.5731104
23520,400000,4,63,1,2,1,-7.589843399999999,33.5731104
23521,580000,2,108,1,3,1,-6.5890166,34.2540503
23522,560000,1,110,1,2,1,-1.900155,34.681962
23524,450000,2,72,1,3,2,-7.989825799999999,31.6225224
23531,720000,2,61,1,2,1,-7.291589999999998,33.7395856
23532,380000,3,57,1,2,1,-5.3625516,35.5888995
23534,720000,1,64,1,2,2,-6.9273969,33.9203274
23535,560000,3,60,1,2,1,-5.284117699999999,35.6196262
23540,930000,3,104,2,2,1,-5.3625516,35.5888995
23543,520000,3,57,1,3,1,-7.589843399999999,33.5731104
23544,310000,4,60,1,2,1,-6.9208655,32.886023
23545,1050000,3,96,1,2,2,-7.589843399999999,33.5731104
23546,490000,1,84,1,2,1,-6.5890166,34.2540503
23549,290000,1,66,2,2,2,-5.0078451,34.0181246
23550,800000,3,90,1,3,2,-7.1599419,33.7734338
23551,600000,3,78,2,2,1,-6.770813800000001,34.0336969
23553,500000,3,56,1,2,1,-7.589843399999999,33.5731104
23554,490000,1,72,1,2,1,-6.9273969,33.9203274
23556,690000,3,87,1,2,2,-7.384854699999999,33.6835086
23558,300000,1,70,1,1,1,-6.770813800000001,34.0336969
23560,950000,4,84,2,3,2,-7.589843399999999,33.5731104
23561,290000,1,56,1,2,1,-7.589843399999999,33.5731104
23562,365000,2,64,1,2,1,-6.5890166,34.2540503
23563,800000,5,79,1,2,2,-7.589843399999999,33.5731104
23564,1080000,5,113,2,3,2,-6.5890166,34.2540503
23566,500000,3,128,2,3,1,-7.5843171,33.268687
23569,1300000,2,86,1,2,2,-6.9273969,33.9203274
23571,880000,1,150,2,6,2,-6.375799,32.342443
23573,350000,1,80,1,2,1,-5.5407299,33.8730164
23574,1700000,1,137,1,2,2,-7.825917399999999,33.524034
23575,1200000,2,174,2,2,2,-2.9275836,35.1686165
23576,460000,1,65,1,2,1,-7.945665899999999,33.4774313
23578,380000,1,87,2,3,2,-5.0078451,34.0181246
23579,400000,3,64,1,2,2,-6.5890166,34.2540503
23580,510000,1,70,1,3,1,-7.945665899999999,33.4774313
23581,480000,3,74,1,2,1,-2.3123031,34.9177281
23582,2400000,1,80,1,2,1,-5.0078451,34.0181246
23583,480000,2,54,1,2,1,-6.770813800000001,34.0336969
23586,880000,3,144,1,4,2,-5.3625516,35.5888995
23587,2200000,2,115,2,3,3,-6.8498129,33.9715904
23588,250000,1,60,1,2,1,-7.1305536,33.6189698
23589,1250000,5,199,1,3,2,-6.5890166,34.2540503
23590,430000,1,100,2,2,1,-5.0078451,34.0181246
23591,950000,3,137,1,3,1,-5.0078451,34.0181246
23592,1050000,4,88,1,2,1,-7.589843399999999,33.5731104
23593,500000,2,92,2,2,2,-7.384854699999999,33.6835086
23594,630000,5,65,1,2,1,-6.5890166,34.2540503
23596,1280000,1,97,1,2,1,-7.589843399999999,33.5731104
23601,500000,1,92,2,2,2,-7.384854699999999,33.6835086
23602,750000,1,91,1,3,2,-7.589843399999999,33.5731104
23603,220000,1,60,1,2,1,-5.915536899999999,35.0035307
23605,350000,1,50,1,2,1,-7.989825799999999,31.6225224
23606,360000,4,57,1,2,2,-7.589843399999999,33.5731104
23607,340000,2,88,1,2,1,-5.0078451,34.0181246
23608,310000,1,70,1,2,1,-5.284117699999999,35.6196262
23609,670000,3,117,1,3,1,-7.589843399999999,33.5731104
23610,1600000,1,90,1,2,1,-7.825917399999999,33.524034
23611,360000,2,63,1,2,1,-7.989825799999999,31.6225224
23612,1600000,1,150,2,3,2,-6.8498129,33.9715904
23613,1245000,6,78,1,2,2,-7.589843399999999,33.5731104
23614,1470000,6,105,1,3,2,-7.384854699999999,33.6835086
23617,320000,3,90,1,2,1,-7.589843399999999,33.5731104
23618,680000,3,80,1,2,2,-7.989825799999999,31.6225224
23619,980000,1,96,1,2,2,-7.825917399999999,33.524034
23620,1280000,3,112,1,3,2,-7.589843399999999,33.5731104
23621,1550000,3,106,2,3,2,-7.589843399999999,33.5731104
23625,440000,3,60,1,3,2,-9.5925444,30.4280405
23626,680000,1,142,2,3,2,-5.0078451,34.0181246
23627,300000,1,60,1,2,1,-7.589843399999999,33.5731104
23629,350000,2,68,1,2,1,-5.3625516,35.5888995
23630,2150000,5,164,1,3,2,-7.589843399999999,33.5731104
23631,785000,3,70,1,2,1,-5.3233213,35.6805832
23633,670000,4,100,1,3,2,-6.9262805,33.8307968
23634,419999,1,51,1,1,1,-7.589843399999999,33.5731104
23635,560000,3,66,1,2,1,-7.589843399999999,33.5731104
23636,790000,3,75,1,3,1,-7.589843399999999,33.5731104
23637,300000,1,47,1,2,1,-7.589843399999999,33.5731104
23639,350000,3,68,1,2,1,-5.5407299,33.8730164
23641,340000,1,75,1,2,1,-5.5407299,33.8730164
23642,580000,3,120,2,3,1,-5.0078451,34.0181246
23645,1700000,4,128,2,3,2,-7.589843399999999,33.5731104
23647,1500000,3,112,1,3,2,-7.589843399999999,33.5731104
23649,550000,1,65,1,2,1,-7.589843399999999,33.5731104
23651,400000,2,54,1,2,1,-7.589843399999999,33.5731104
23653,420000,1,60,1,2,1,-5.833954299999999,35.7594651
23657,680000,6,89,1,3,1,-5.833954299999999,35.7594651
23658,300000,2,82,1,2,1,-7.538263600000001,33.5474683
23659,350000,2,80,1,2,1,-6.770813800000001,34.0336969
23661,900000,4,84,1,2,2,-7.589843399999999,33.5731104
23662,220000,4,60,1,2,1,-7.622266499999999,32.99242419999999
23663,520000,4,93,1,3,2,-5.5407299,33.8730164
23664,850000,1,107,2,2,1,-8.5473821,33.2312144
23665,650000,1,72,1,2,2,-9.5925444,30.4280405
23666,900000,1,107,2,2,1,-8.5473821,33.2312144
23667,1050000,1,147,2,3,2,-5.5407299,33.8730164
23669,500000,2,100,1,4,1,-7.622266499999999,32.99242419999999
23671,650000,2,100,1,3,1,-5.268364099999999,35.168796
23672,410000,1,58,1,2,1,-7.945665899999999,33.4774313
23674,1160000,3,86,2,2,2,-7.589843399999999,33.5731104
23675,700000,1,130,3,3,3,-7.989825799999999,31.6225224
23676,650000,2,72,2,8,3,-6.5890166,34.2540503
23677,870000,2,91,1,2,1,-7.589843399999999,33.5731104
23678,540000,2,67,1,2,2,-7.589843399999999,33.5731104
23679,680000,4,83,1,2,1,-7.589843399999999,33.5731104
23680,1140000,1,134,1,4,1,-7.589843399999999,33.5731104
23682,650000,3,111,1,2,1,-7.589843399999999,33.5731104
23684,1000000,6,108,1,3,2,-5.3625516,35.5888995
23688,570000,3,80,1,2,1,-6.6905458,32.5009216
23690,1700000,1,133,1,2,2,-7.989825799999999,31.6225224
23694,640000,1,73,1,2,1,-6.5890166,34.2540503
23695,1090000,2,80,1,3,1,-6.9273969,33.9203274
23696,450000,4,55,1,2,1,-7.589843399999999,33.5731104
23698,520000,2,57,1,1,2,-7.589843399999999,33.5731104
23700,400000,4,55,1,2,1,-7.060599799999999,33.8509477
23702,460000,1,72,1,1,1,-7.989825799999999,31.6225224
23704,1200000,5,120,2,2,2,-7.589843399999999,33.5731104
23705,1287500,2,99,1,2,2,-7.589843399999999,33.5731104
23707,430000,3,82,1,2,2,-6.5890166,34.2540503
23708,550000,1,90,1,2,1,-5.833954299999999,35.7594651
23710,2900000,2,99,1,2,2,-9.5925444,30.4280405
23712,700000,6,83,2,2,1,-9.5925444,30.4280405
23713,680000,1,96,1,3,1,-9.5925444,30.4280405
23714,470000,1,91,1,3,2,-7.8469981,33.42125559999999
23715,480000,3,57,1,2,1,-9.5925444,30.4280405
23716,560000,2,100,1,4,2,-5.3625516,35.5888995
23717,550000,3,180,2,3,2,-5.0078451,34.0181246
23718,450000,1,90,1,2,1,-5.915536899999999,35.0035307
23719,2000000,1,130,3,2,2,-6.9273969,33.9203274
23720,650000,2,62,1,2,1,-7.291589999999998,33.7395856
23721,490000,2,72,1,2,1,-8.1065516,31.7518068
23722,620000,2,74,1,2,1,-5.3610346,35.8432765
23725,620000,3,54,1,2,1,-7.989825799999999,31.6225224
23728,440000,3,106,2,3,2,-5.915536899999999,35.0035307
23729,1400000,1,103,1,3,2,-7.589843399999999,33.5731104
23730,470000,4,58,1,2,1,-5.833954299999999,35.7594651
23732,750000,3,110,1,2,2,-6.5890166,34.2540503
23733,680000,1,84,1,2,2,-6.6758408,34.2562684
23734,580000,3,78,1,2,2,-6.9273969,33.9203274
23737,670000,3,65,1,2,1,-9.5925444,30.4280405
23738,570000,1,62,1,2,1,-5.833954299999999,35.7594651
23739,890000,4,85,1,3,2,-6.5890166,34.2540503
23740,630000,4,73,1,2,2,-6.770813800000001,34.0336969
23741,730000,1,76,1,3,2,-6.770813800000001,34.0336969
23742,530000,4,59,1,2,1,-6.770813800000001,34.0336969
